account,date,daily_pnl,num_trades,avg_trade_size_usd,avg_trade_size_tokens,avg_fee,win_rate,long_ratio,timestamp,value,sentiment,activity_segment,pnl_std,consistency_segment
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-03-12,30.727222,42,330.0188095238095,416.5533333333333,2.2336630299999998,0.023809523809523808,0.0,1710221400,81,Extreme Greed,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-04-12,910.584797,102,795.8152941176471,2090.8368627450977,21.44827514,0.13725490196078433,0.0,1712899800,79,Extreme Greed,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-05-12,3174.023699,290,587.6594137931035,204.54506896551723,48.58217003,0.36551724137931035,0.0,1715491800,56,Greed,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-06-12,514.886454,108,1009.2267592592593,182.41962962962964,22.34087872,0.2962962962962963,0.0,1718170200,72,Greed,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-07-12,1040.616939,180,580.1653888888889,7079.482244444444,30.76567825,0.35,0.0,1720762200,25,Fear,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-08-12,227.072158,69,423.3769565217391,4883.850724637681,8.07278965,0.36231884057971014,0.0,1723440600,25,Fear,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-09-12,311.290605,55,399.53854545454544,1435.6236363636363,5.26450568,0.34545454545454546,0.0,1726119000,31,Fear,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-10-12,1474.670598,182,512.06510989011,839.0279735164836,22.51617703,0.36813186813186816,0.0,1728711000,49,Neutral,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-11-12,1157.689489,325,307.6034769230769,243.03382830769232,26.5157439,0.3353846153846154,0.0,1731389400,80,Extreme Greed,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-12,574.398074,159,458.38842767295597,1899.3781441509436,22.0703145,0.2893081761006289,0.0,1733981400,83,Extreme Greed,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-01,17.784696,16,632.90125,123.2695375,2.4354733299999998,0.1875,0.0,1735709400,66,Greed,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-02,526.448209,33,490.5812121212121,470.0766581818181,4.45882435,0.696969696969697,0.0,1735795800,70,Greed,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-03,109.593094,27,617.1918518518519,257.22104,4.519368,0.4444444444444444,0.0,1735882200,74,Greed,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-04,-680.287463,19,247.43947368421055,644.4147842105264,1.579629,0.3157894736842105,0.0,1735968600,73,Greed,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-05,37.385304,7,299.0128571428572,947.1585714285713,0.703274,0.14285714285714285,0.0,1736055000,72,Greed,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,677.276764,90,548.5241111111111,147.7093318888889,12.32442837,0.4777777777777778,0.0,1738387800,68,Greed,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,-782.6517170000001,108,475.55675925925925,192.48390333333333,9.80744787,0.25,0.0,1738474200,60,Greed,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,349.12092600000005,21,1106.6938095238095,86.46293523809524,4.79176368,0.38095238095238093,0.0,1738560600,44,Fear,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,93.006465,4,405.9275,1357.98,0.36569,0.75,0.0,1738647000,72,Greed,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,846.655814,102,321.5754901960784,170.75676470588235,8.26689217,0.23529411764705882,0.0,1740807000,20,Extreme Fear,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,2440.916534,182,633.5157142857142,178.0363058241758,31.19285849,0.4010989010989011,0.0,1740893400,26,Fear,Frequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,376.017126,33,591.2160606060606,33.314747878787884,5.595643,0.36363636363636365,0.0,1740979800,33,Fear,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,7.052034,14,635.2357142857143,72.85693571428571,1.78190857,0.14285714285714285,0.0,1741066200,15,Extreme Fear,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,73.451675,57,628.7080701754386,133.69466385964913,11.11830504,0.2631578947368421,0.0,1743485400,34,Fear,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,874.3810560000001,34,389.9655882352941,271.5748352941177,3.60856375,0.47058823529411764,0.0,1743571800,44,Fear,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,444.266681,32,502.8234375,137.927883125,3.82318985,0.21875,0.0,1743658200,25,Fear,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,0.0,2,874.78,26.555,0.43421763,0.0,0.0,1743744600,28,Fear,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,8.594753,38,439.9673684210526,118.60413947368421,3.637846,0.10526315789473684,0.0,1746077400,53,Neutral,Infrequent,797.8371369761032,Consistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-02,32.72269,3,431.90000000000003,73.33592666666667,0.435353,0.3333333333333333,0.0,1746163800,67,Greed,Infrequent,797.8371369761032,Consistent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-04,444.205198,16,37473.885625,0.432335,184.853869,0.625,0.0,1738647000,72,Greed,Infrequent,198.65460373735073,Consistent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,19,10522.962631578948,64.43,69.977691,0.0,0.0,1740979800,33,Fear,Infrequent,198.65460373735073,Consistent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,60,16666.611,143.82683333333335,74.999717,0.0,0.0,1741066200,15,Extreme Fear,Infrequent,198.65460373735073,Consistent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,155,5549.306774193548,218.0430322580645,126.050573,0.0,0.0,1743658200,25,Fear,Frequent,198.65460373735073,Consistent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,0.0,51,8264.040980392158,1395.5901960784313,126.439802,0.0,0.0,1743744600,28,Fear,Infrequent,198.65460373735073,Consistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-04,0.840939,29,4654.808275862069,1.3230137931034485,47.246296,0.06896551724137931,0.0,1704346200,68,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-05,0.0,14,6216.103571428571,2.1303571428571426,30.458908,0.0,0.0,1704432600,72,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-07,1202.488212,13,7476.965384615385,2.1456,34.02019,0.6923076923076923,0.0,1704605400,71,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-08,0.0,13,11076.539230769231,3.5240846153846155,50.398244999999996,0.0,0.0,1704691800,71,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-10,0.0,4,34988.58,0.56409,48.98401,0.0,0.0,1704864600,73,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-11,1040.5747959999999,9,25670.122222222224,0.3661411111111111,80.860881,0.2222222222222222,0.0,1704951000,76,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-12,337.835516,27,22229.845925925925,0.23015037037037037,180.061741,0.5925925925925926,0.0,1705037400,71,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-04,883.760812,37,6072.016756756757,1.7731054054054054,78.632589,0.32432432432432434,0.0,1707024600,60,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-08,0.0,36,8221.31,2.7352591888888886,103.58846199999999,0.0,0.0,1707370200,66,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-09,0.0,2,15000.21,6.18285,10.500148,0.0,0.0,1707456600,72,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-10,0.0,4,24988.585,0.4102475,34.984016999999994,0.0,0.0,1707543000,74,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-11,0.0,2,20000.0,0.29036,13.999997,0.0,0.0,1707629400,71,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-12,754.7378,17,17691.249411764704,0.18413470588235295,90.225362,0.35294117647058826,0.0,1707715800,70,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-05,5319.861625,23,12059.708260869564,3.933582608695652,97.080639,0.6956521739130435,0.0,1709616600,90,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-07,1118.387284,10,10388.008,3.12222,36.358022,0.4,0.0,1709789400,82,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-08,0.0,13,8652.23,2.9494769230769227,39.367641,0.0,0.0,1709875800,81,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-10,0.0,4,30002.25,0.4975975,42.003151,0.0,0.0,1710048600,79,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-11,0.0,4,27498.585,0.404545,38.498022,0.0,0.0,1710135000,82,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-12,1467.1002210000001,9,31374.63555555556,0.3291688888888889,84.711504,0.4444444444444444,0.0,1710221400,81,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,32,2999.6165625,0.8838843749999999,33.595684999999996,0.0,0.0,1712208600,70,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,0.0,6,8999.890000000001,2.8804833333333337,18.899767,0.0,0.0,1712295000,79,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,14,18215.87285714286,5.7646999999999995,89.257767,0.0,0.0,1712467800,78,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,-108604.496278,72,12521.542916666665,4.6883875,315.542853,0.0,0.0,1712554200,76,Extreme Greed,Frequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,1,35004.98,14.7408,12.251742,0.0,0.0,1712640600,80,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,2259.351364,26,16623.486153846156,0.24145,151.273717,0.5,0.0,1712813400,76,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,291.35271,13,20080.955384615383,0.2093730769230769,78.315715,0.23076923076923078,0.0,1712899800,79,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,4444.4983010000005,10,17253.157,5.27373,60.38604000000001,0.7,0.0,1714800600,67,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,4,5996.512500000001,1.9072,8.395113,0.0,0.0,1714887000,69,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,0.0,20,13514.937,4.59095,94.604547,0.0,0.0,1715059800,68,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,-4779.219012,17,12572.832941176472,5.023394117647059,74.808346,0.0,0.0,1715146200,64,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,5767.161892,36,16822.36472222222,0.2700588888888889,211.961771,0.6666666666666666,0.0,1715319000,66,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,678.4759280000001,10,20062.723,0.296249,70.219524,0.5,0.0,1715405400,53,Neutral,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,1435.68724,19,40074.16368421053,0.40217526315789476,228.422723,0.10526315789473684,0.0,1715491800,56,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-04,236.33513399999998,16,4263.979375,1.28005,23.878277,0.25,0.0,1717479000,73,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-05,968.59038,9,22890.714444444442,7.342155555555554,72.105746,0.4444444444444444,0.0,1717565400,75,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,4,8747.6675,3.908275,12.246734,0.0,0.0,1717911000,75,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,130.487079,22,13642.298181818182,0.2190022727272727,105.045693,0.22727272727272727,0.0,1717997400,72,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,2821.24842,12,10158.865,0.13947500000000002,42.66723,0.5833333333333334,0.0,1718083800,74,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-12,7206.315268,59,25128.245762711864,0.25406254237288134,444.769922,0.3559322033898305,0.0,1718170200,72,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,23,2173.397391304348,0.6396869565217391,17.495845,0.0,0.0,1720071000,44,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,656.21704,10,9890.126,3.2019599999999997,34.615441,0.7,0.0,1720157400,29,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-06,7329.223137999999,52,15114.859615384614,4.096413461538462,275.090432,0.5769230769230769,0.0,1720243800,26,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,0.0,21,10475.459523809524,0.16447142857142857,76.994616,0.0,0.0,1720589400,28,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,628.96246,2,30314.425,0.40138,21.220097000000003,0.5,0.0,1720675800,29,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,2342.996384,4,49620.3625,0.499445,59.54443,1.0,0.0,1720762200,25,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,0.0,28,5827.370357142857,1.644607142857143,57.10822,0.0,0.0,1722749400,34,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,0.0,10,6583.419,2.1883500000000002,23.04196,0.0,0.0,1722835800,26,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-06,0.0,7,6428.95,1.7429285714285712,15.750927,0.0,0.0,1722922200,17,Extreme Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-10,5396.546638,35,12416.672857142858,0.6042928285714285,152.10422,0.9428571428571428,0.0,1723267800,40,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,646.3734049999999,24,10026.734583333333,0.13176833333333335,84.224557,0.25,0.0,1723354200,39,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,0.0,7,8570.51857142857,0.08575714285714287,17.998084,0.0,0.0,1723440600,25,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,0.0,3,19021.280000000002,5.4326333333333325,19.972341,0.0,0.0,1725427800,27,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-05,1147.595856,25,8679.6232,2.895936,75.946694,0.44,0.0,1725514200,29,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,0.0,5,4199.992,1.13354,7.349985,0.0,0.0,1725600600,22,Extreme Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-08,11147.900554,12,11003.166666666666,4.148116666666667,46.213288,0.75,0.0,1725773400,29,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-10,396.06272,14,15742.852142857142,0.25424285714285716,77.139967,0.21428571428571427,0.0,1725946200,33,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-11,0.0,9,16666.712222222224,0.21898888888888887,52.500144,0.0,0.0,1726032600,37,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-12,2350.499742,17,21156.991764705883,0.21195882352941176,107.900648,0.4117647058823529,0.0,1726119000,31,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-04,5207.443414,41,8578.926097560974,2.5000170731707314,123.107562,0.8780487804878049,0.0,1728019800,41,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-05,2101.741695,22,7131.0,2.4248045454545455,54.90869,0.2727272727272727,0.0,1728106200,49,Neutral,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-06,0.0,4,6000.075,1.635475,8.400105,0.0,0.0,1728192600,50,Neutral,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-07,11595.627026,43,15625.97930232558,4.981495348837209,235.170963,0.7674418604651163,0.0,1728279000,50,Neutral,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-10,0.0,16,18751.521249999998,0.315561875,105.00851,0.0,0.0,1728538200,39,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-11,548.36595,8,22568.36875,0.29348874999999996,63.191428,0.75,0.0,1728624600,32,Fear,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-12,3986.312514,36,19470.586944444443,0.20147694444444444,210.282321,0.3333333333333333,0.0,1728711000,49,Neutral,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-04,389.743164,16,4775.06,1.34810625,26.740329,0.125,0.0,1730698200,70,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-05,251.604742,9,7027.661111111111,2.4046444444444446,22.137125,1.0,0.0,1730784600,70,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-06,0.0,21,13143.021904761907,3.7423761904761905,96.60119399999999,0.0,0.0,1730871000,70,Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-07,1876.812082,19,8941.422105263156,2.832973684210526,59.460443,0.47368421052631576,0.0,1730957400,77,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-08,847.7766200000001,8,5104.981250000001,1.9058125,14.293947,0.5,0.0,1731043800,75,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-10,8885.327477,25,19556.1384,0.3182728,171.116194,0.72,0.0,1731216600,78,Extreme Greed,Infrequent,11512.064369266072,Inconsistent
